"artifact","name","version","moduleUrl","moduleLicense","moduleLicenseUrl","projectUrl",
"antlr:antlr:2.7.7","antlr","2.7.7","http://www.antlr.org/","BSD License","http://www.antlr.org/license.html","http://www.antlr.org/",
"aopalliance:aopalliance:1.0","aopalliance","1.0","http://aopalliance.sourceforge.net","Public Domain",,"http://aopalliance.sourceforge.net",
"ch.qos.logback:logback-access:1.2.1","logback-access","1.2.1","http://www.qos.ch","http://www.eclipse.org/legal/epl-v10.html, http://www.gnu.org/licenses/old-licenses/lgpl-2.1.html",,,
"ch.qos.logback:logback-classic:1.2.1","logback-classic","1.2.1","http://www.qos.ch","http://www.eclipse.org/legal/epl-v10.html, http://www.gnu.org/licenses/old-licenses/lgpl-2.1.html",,,
"ch.qos.logback:logback-core:1.2.1","logback-core","1.2.1","http://www.qos.ch","http://www.eclipse.org/legal/epl-v10.html, http://www.gnu.org/licenses/old-licenses/lgpl-2.1.html",,,
"com.fasterxml:classmate:1.3.1","classmate","1.3.1","http://github.com/cowtowncoder/java-classmate","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://github.com/cowtowncoder/java-classmate",
"com.fasterxml.jackson.core:jackson-annotations:2.8.0","jackson-annotations","2.8.0","http://github.com/FasterXML/jackson","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://github.com/FasterXML/jackson",
"com.fasterxml.jackson.core:jackson-core:2.8.7","jackson-core","2.8.7","https://github.com/FasterXML/jackson-core","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","https://github.com/FasterXML/jackson-core",
"com.fasterxml.jackson.core:jackson-databind:2.8.7","jackson-databind","2.8.7","http://github.com/FasterXML/jackson","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://github.com/FasterXML/jackson",
"com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.8.7","jackson-dataformat-yaml","2.8.7","https://github.com/FasterXML/jackson","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","https://github.com/FasterXML/jackson",
"com.fasterxml.jackson.datatype:jackson-datatype-guava:2.8.7","jackson-datatype-guava","2.8.7","https://github.com/FasterXML/jackson-datatypes-collections","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","https://github.com/FasterXML/jackson-datatypes-collections",
"com.fasterxml.jackson.datatype:jackson-datatype-hibernate5:2.8.7","jackson-datatype-hibernate5","2.8.7","https://github.com/FasterXML/jackson-datatype-hibernate","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","https://github.com/FasterXML/jackson-datatype-hibernate",
"com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.8.7","jackson-datatype-jdk8","2.8.7","https://github.com/FasterXML/jackson-modules-java8/jackson-datatype-jdk8","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"com.fasterxml.jackson.datatype:jackson-datatype-joda:2.8.7","jackson-datatype-joda","2.8.7","http://wiki.fasterxml.com/JacksonModuleJoda","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://wiki.fasterxml.com/JacksonModuleJoda",
"com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.8.7","jackson-datatype-jsr310","2.8.7","https://github.com/FasterXML/jackson-modules-java8/jackson-datatype-jsr310","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"com.fasterxml.jackson.jaxrs:jackson-jaxrs-base:2.8.7","jackson-jaxrs-base","2.8.7","http://github.com/FasterXML/jackson-jaxrs-providers/jackson-jaxrs-base","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.8.7","jackson-jaxrs-json-provider","2.8.7","http://github.com/FasterXML/jackson-jaxrs-providers/jackson-jaxrs-json-provider","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",,
